
TE,85,"O'Malley, Ryan",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
RB,49,"Olawale, Jamize",ACT,CAR,24,YDS,110,AVG,4.6,TDS,1,OAK
OG,67,"Omoile, Oni",ACT,G,--,GS,--,,,,,OAK
DT,93,"Orr, Leon",ACT,TCKL,2,SCK,0,FF,0,INT,--,OAK
OT,70,"Osemele, Kelechi",ACT,G,14,GS,14,,,,,OAK
WR,13,"Palmer, Nathan",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
T,72,"Penn, Donald",ACT,G,16,GS,16,,,,,OAK
FB,45,"Reece, Marcel",ACT,CAR,10,YDS,36,AVG,3.6,TDS,0,OAK
RB,46,"Richard, Jalen",ACT,CAR,--,YDS,--,AVG,--,TDS,--,OAK
TE,81,"Rivera, Mychal",ACT,REC,32,YDS,280,AVG,8.8,TDS,1,OAK
WR,10,"Roberts, Seth",ACT,REC,32,YDS,480,AVG,15,TDS,5,OAK
OLB,99,"Smith, Aldon",SUS,TCKL,28,SCK,3.5,FF,0,INT,--,OAK
TE,86,"Smith, Lee",ACT,REC,12,YDS,70,AVG,5.8,TDS,1,OAK
OLB,53,"Smith, Malcolm",ACT,TCKL,122,SCK,4,FF,2,INT,1,OAK
DB,21,"Smith, Sean",ACT,TCKL,45,SCK,0,FF,0,INT,2,OAK
K,3,"Tavecchio, Giorgio",ACT,FGA,--,FGM,--,PCT,--,LNG,--,OAK
CB,31,"Thorpe, Neiko",ACT,TCKL,40,SCK,0,FF,0,INT,1,OAK
LB,54,"Toomer, Korey",ACT,TCKL,4,SCK,0,FF,0,INT,--,OAK
DE,94,"Townsend, Greg",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
DB,41,"Trawick, Brynden",ACT,TCKL,15,SCK,0,FF,0,INT,--,OAK
TE,87,"Underwood, Colton",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
OG,68,"Vaughn, Terran",ACT,G,--,GS,--,,,,,OAK
TE,88,"Walford, Clive",ACT,REC,28,YDS,329,AVG,11.8,TDS,3,OAK
DE,95,"Ward, Jihad",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
RB,33,"Washington, DeAndre",ACT,CAR,--,YDS,--,AVG,--,TDS,--,OAK
T,71,"Watson, Menelik",ACT,G,--,GS,--,,,,,OAK
DT,90,"Williams, Dan",ACT,TCKL,48,SCK,1,FF,0,INT,--,OAK
LB,44,"Wilson, Kyrie",ACT,TCKL,--,SCK,--,FF,--,INT,--,OAK
SS,37,"Addae, Jahleel",ACT,TCKL,65,SCK,1,FF,0,INT,--,SD
WR,13,"Allen, Keenan",ACT,REC,67,YDS,725,AVG,10.8,TDS,4,SD
WR,83,"Allen, Torrence",ACT,REC,--,YDS,--,AVG,--,TDS,--,SD
OLB,97,"Attaochu, Jeremiah",ACT,TCKL,55,SCK,6,FF,1,INT,--,SD
WR,,"Bailey, Rasheed",ACT,REC,--,YDS,--,AVG,--,TDS,--,SD
T,72,"Barksdale, Joe",ACT,G,16,GS,16,,,,,SD
WR,12,"Benjamin, Travis",ACT,REC,68,YDS,966,AVG,14.2,TDS,5,SD
QB,6,"Bercovici, Mike",ACT,TDS,--,INT,--,YDS,--,RTG,--,SD
DE,1,"Bosa, Joey",UDF,TCKL,--,SCK,--,FF,--,INT,--,SD
OT,67,"Boyko, Brett",ACT,G,--,GS,--,,,,,SD
OLB,57,"Brown, Jatavis",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
WR,89,"Burse, Isaiah",ACT,REC,--,YDS,--,AVG,--,TDS,--,SD
T,78,"Burwell, Tyreek",ACT,G,11,GS,0,,,,,SD
DT,1,"Carlis, Zamir",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
NT,90,"Carrethers, Ryan",ACT,TCKL,24,SCK,0,FF,0,INT,--,SD
CB,1,"Chestnut, Terrell",RES,TCKL,--,SCK,--,FF,--,INT,--,SD
OG,63,"Clark, Donavon",ACT,G,--,GS,--,,,,,SD
QB,10,"Clemens, Kellen",ACT,TDS,1,INT,0,YDS,63,RTG,150,SD
TE,45,"Cleveland, Asante",ACT,REC,1,YDS,1,AVG,1,TDS,0,SD
DB,35,"Crawford, Richard",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
TE,87,"Cumberland, Jeff",ACT,REC,5,YDS,77,AVG,15.4,TDS,0,SD
DB,33,"Ducre, Greg",ACT,TCKL,8,SCK,0,FF,0,INT,--,SD
T,77,"Dunlap, King",ACT,G,7,GS,7,,,,,SD
LB,48,"Dzubnar, Nick",ACT,TCKL,15,SCK,0,FF,0,INT,--,SD
OLB,51,"Emanuel, Kyle",ACT,TCKL,25,SCK,1,FF,0,INT,1,SD
RB,27,"Farrow, Kenneth",ACT,CAR,--,YDS,--,AVG,--,TDS,--,SD
CB,24,"Flowers, Brandon",ACT,TCKL,33,SCK,1,FF,0,INT,--,SD
OG,76,"Fluker, D.J.",ACT,G,12,GS,12,,,,,SD
OG,74,"Franklin, Orlando",ACT,G,10,GS,10,,,,,SD
LB,49,"Gardner, Ben",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
NT,69,"Gaston, Bruce",ACT,TCKL,12,SCK,1,FF,0,INT,0,SD
TE,85,"Gates, Antonio",ACT,REC,56,YDS,630,AVG,11.3,TDS,5,SD
RB,28,"Gordon, Melvin",ACT,CAR,184,YDS,641,AVG,3.5,TDS,0,SD
OT,75,"Hairston, Chris",ACT,G,16,GS,11,,,,,SD
DB,26,"Hayward, Casey",ACT,TCKL,65,SCK,0,FF,0,INT,--,SD
LB,59,"Hekking, Brock",RES,TCKL,--,SCK,--,FF,--,INT,--,SD
TE,86,"Henry, Hunter",ACT,REC,--,YDS,--,AVG,--,TDS,--,SD
WR,81,"Herndon, Javontee",ACT,REC,24,YDS,195,AVG,8.1,TDS,0,SD
OLB,40,"Hodges, Zack",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
OLB,54,"Ingram, Melvin",ACT,TCKL,65,SCK,10.5,FF,3,INT,--,SD
WR,15,"Inman, Dontrelle",ACT,REC,35,YDS,486,AVG,13.9,TDS,3,SD
DT,66,"Johnson, Kamal",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
WR,11,"Johnson, Steve",RES,REC,45,YDS,497,AVG,11,TDS,3,SD
OT,70,"Johnstone, Tyler",ACT,G,--,GS,--,,,,,SD
WR,89,"Jones, James",ACT,REC,50,YDS,890,AVG,17.8,TDS,8,SD
OT,60,"Jones, Marcel",ACT,G,--,GS,--,,,,,SD
P,8,"Kaser, Drew",ACT,PUNTS,--,AVG,--,LNG,--,IN 20,--,SD
K,2,"Lambo, Josh",ACT,FGA,32,FGM,26,PCT,81.3,LNG,54,SD
LB,46,"Landrum, Chris",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
NT,98,"Lissemore, Sean",RES,TCKL,16,SCK,0,FF,0,INT,--,SD
DE,94,"Liuget, Corey",ACT,TCKL,34,SCK,3,FF,0,INT,--,SD
DB,20,"Lowery, Dwight",ACT,TCKL,76,SCK,1,FF,0,INT,4,SD
CB,29,"Mager, Craig",ACT,TCKL,9,SCK,0,FF,0,INT,--,SD
LB,44,"Marcordes, Tyler",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
DB,38,"McCoil, Dexter",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
DB,27,"McDonald, Adrian",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
TE,84,"McGrath, Sean",ACT,REC,--,YDS,--,AVG,--,TDS,--,SD
DT,92,"Mebane, Brandon",ACT,TCKL,24,SCK,1.5,FF,0,INT,--,SD
QB,4,"Mettenberger, Zach",ACT,TDS,4,INT,7,YDS,935,RTG,66.7,SD
NT,96,"Ndulue, Chuka",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
RB,43,"Oliver, Branden",ACT,CAR,31,YDS,108,AVG,3.5,TDS,0,SD
DE,95,"Palepoi, Tenny",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
ILB,53,"Perry, Joshua",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
ILB,52,"Perryman, Denzel",ACT,TCKL,73,SCK,2,FF,1,INT,--,SD
LB,56,"Petteway, Shaq",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
CB,31,"Phillips, Adrian",ACT,TCKL,19,SCK,0,FF,0,INT,1,SD
DE,93,"Philon, Darius",ACT,TCKL,5,SCK,0,FF,0,INT,--,SD
C,73,"Pulley, Spencer",ACT,G,--,GS,--,,,,,SD
WR,88,"Reaves, DeAndre",ACT,REC,--,YDS,--,AVG,--,TDS,--,SD
QB,17,"Rivers, Philip",ACT,TDS,29,INT,13,YDS,4792.0,RTG,93.8,SD
LB,59,"Ross, James",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
CB,41,"Scott, Larry",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
TE,82,"Semisch, Tim",ACT,REC,--,YDS,--,AVG,--,TDS,--,SD
G,68,"Slauson, Matt",ACT,G,16,GS,16,,,,,SD
RB,36,"Smith, Dreamius",ACT,CAR,--,YDS,--,AVG,--,TDS,--,SD
NT,71,"Square, Damion",ACT,TCKL,6,SCK,0,FF,0,INT,--,SD
DB,25,"Stuckey, Darrell",ACT,TCKL,11,SCK,1,FF,0,INT,--,SD
FB,30,"Swain, Chris",ACT,CAR,--,YDS,--,AVG,--,TDS,--,SD
ILB,50,"Te'o, Manti",ACT,TCKL,83,SCK,0.5,FF,1,INT,1,SD
OG,64,"Teofilo, Vi",ACT,G,--,GS,--,,,,,SD
C,62,"Tuerk, Max",ACT,G,--,GS,--,,,,,SD
LB,45,"Vaughters, James",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
CB,22,"Verrett, Jason",ACT,TCKL,47,SCK,0,FF,0,INT,3,SD
C,65,"Watt, Chris",ACT,G,5,GS,3,,,,,SD
FB,34,"Watt, Derek",ACT,CAR,--,YDS,--,AVG,--,TDS,--,SD
TE,46,"Weiser, Matt",ACT,REC,--,YDS,--,AVG,--,TDS,--,SD
OG,79,"Wiggins, Kenny",ACT,G,15,GS,8,,,,,SD
WR,7,"Williams, Dom",ACT,REC,--,YDS,--,AVG,--,TDS,--,SD
CB,23,"Williams, Steve",ACT,TCKL,19,SCK,1,FF,2,INT,2,SD
OLB,58,"Williams, Tourek",ACT,TCKL,0,SCK,--,FF,--,INT,--,SD
CB,42,"Williams, Trevor",ACT,TCKL,--,SCK,--,FF,--,INT,--,SD
WR,16,"Williams, Tyrell",ACT,REC,2,YDS,90,AVG,45,TDS,1,SD
LS,47,"Windt, Mike",ACT,G,16,GS,0,,,,,SD
RB,39,"Woodhead, Danny",ACT,CAR,98,YDS,336,AVG,3.4,TDS,3,SD
DE,1,"Wray, Carlos",RES,TCKL,--,SCK,--,FF,--,INT,--,SD
OLB,49,"Acho, Sam",ACT,TCKL,39,SCK,0,FF,1,INT,--,CHI
T,76,"Adams, Mike",ACT,G,--,GS,--,,,,,CHI
FS,38,"Amos, Adrian",ACT,TCKL,67,SCK,1,FF,0,INT,--,CHI
OLB,58,"Anderson, Jonathan",ACT,TCKL,36,SCK,0,FF,0,INT,1,CHI
LB,57,"Barrow, Lamin",ACT,TCKL,6,SCK,0,FF,0,INT,--,CHI
CB,20,"Bausby, DeVante",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
OT,71,"Becton, Nick",RES,G,5,GS,0,,,,,CHI
WR,11,"Bellamy, Josh",ACT,REC,19,YDS,224,AVG,11.8,TDS,2,CHI
DB,25,"Boykin, Brandon",RES,TCKL,25,SCK,1,FF,1,INT,1,CHI
TE,43,"Braunecker, Ben",ACT,REC,--,YDS,--,AVG,--,TDS,--,CHI
WR,83,"Braverman, Daniel",ACT,REC,--,YDS,--,AVG,--,TDS,--,CHI
LS,46,"Brewer, Aaron",ACT,G,16,GS,0,,,,,CHI
DE,76,"Browner, Keith",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
DT,74,"Bullard, Jonathan",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
DB,26,"Bush, Deon",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
CB,33,"Calhoun, Taveze",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
CB,37,"Callahan, Bryce",ACT,TCKL,21,SCK,1,FF,0,INT,--,CHI
RB,25,"Carey, Ka'Deem",ACT,CAR,43,YDS,159,AVG,3.7,TDS,2,CHI
QB,6,"Cutler, Jay",ACT,TDS,21,INT,11,YDS,3659.0,RTG,92.3,CHI
WR,2,"Daniels, B.J.",ACT,REC,2,YDS,18,AVG,9,TDS,0,CHI
WR,85,"Duncan, Kieren",ACT,REC,--,YDS,--,AVG,--,TDS,--,CHI
C,60,"Edison, Cornelius",ACT,G,--,GS,--,,,,,CHI
QB,12,"Fales, David",ACT,TDS,--,INT,--,YDS,--,RTG,0,CHI
DE,95,"Ferguson, Ego",ACT,TCKL,3,SCK,0,FF,0,INT,--,CHI
OLB,94,"Floyd, Leonard",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
LB,50,"Freeman, Jerrell",ACT,TCKL,112,SCK,3,FF,0,INT,1,CHI
CB,23,"Fuller, Kyle",ACT,TCKL,55,SCK,0,FF,0,INT,2,CHI
CB,39,"Glenn, Jacoby",ACT,TCKL,0,SCK,0,FF,0,INT,--,CHI
NT,91,"Goldman, Eddie",ACT,TCKL,22,SCK,4.5,FF,0,INT,--,CHI
K,45,"Gould, Robbie",ACT,FGA,39,FGM,33,PCT,84.6,LNG,55,CHI
LB,45,"Grace, Jarrett",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
C,55,"Grasu, Hroniss",ACT,G,8,GS,8,,,,,CHI
CB,32,"Hall, Deiondre'",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
DE,96,"Hicks, Akiem",ACT,TCKL,23,SCK,3,FF,0,INT,0,CHI
C,62,"Holmes, Khaled",ACT,G,9,GS,7,,,,,CHI
TE,88,"Housler, Rob",ACT,REC,4,YDS,33,AVG,8.2,TDS,0,CHI
OLB,99,"Houston, Lamarr",ACT,TCKL,42,SCK,8,FF,0,INT,--,CHI
FS,36,"Houston-Carson, DeAndre",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
RB,24,"Howard, Jordan",ACT,CAR,--,YDS,--,AVG,--,TDS,--,CHI
QB,2,"Hoyer, Brian",ACT,TDS,19,INT,7,YDS,2606.0,RTG,91.4,CHI
CB,30,"Hurst, Demontre",ACT,TCKL,5,SCK,0,FF,0,INT,--,CHI
WR,17,"Jeffery, Alshon",ACT,REC,54,YDS,807,AVG,14.9,TDS,4,CHI
ILB,52,"Jones, Christian",ACT,TCKL,86,SCK,0,FF,0,INT,--,CHI
SS,29,"Jones-Quartey, Harold",ACT,TCKL,25,SCK,0,FF,1,INT,1,CHI
WR,18,"Keaton, Derek",ACT,REC,--,YDS,--,AVG,--,TDS,--,CHI
OL,69,"Kling, John",ACT,G,--,GS,--,,,,,CHI
ILB,44,"Kwiatkoski, Nick",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
RB,33,"Langford, Jeremy",ACT,CAR,148,YDS,537,AVG,3.6,TDS,6,CHI
C,62,"Larsen, Ted",ACT,G,10,GS,10,,,,,CHI
RB,47,"Lasike, Paul",ACT,CAR,--,YDS,--,AVG,--,TDS,--,CHI
TE,82,"Lee, Khari",ACT,REC,1,YDS,7,AVG,7,TDS,0,CHI
T,72,"Leno, Charles",ACT,G,16,GS,13,,,,,CHI
OT,75,"Long, Kyle",ACT,G,16,GS,16,,,,,CHI
WR,80,"Mariani, Marc",ACT,REC,22,YDS,300,AVG,13.6,TDS,0,CHI
LB,45,"Mason, Danny",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
T,70,"Massie, Bobby",ACT,G,14,GS,14,,,,,CHI
CB,27,"McManis, Sherrick",ACT,TCKL,29,SCK,0,FF,0,INT,--,CHI
OLB,92,"McPhee, Pernell",ACT,TCKL,53,SCK,6,FF,1,INT,1,CHI
WR,81,"Meredith, Cameron",ACT,REC,11,YDS,120,AVG,10.9,TDS,0,CHI
TE,86,"Miller, Zach",ACT,REC,34,YDS,439,AVG,12.9,TDS,5,CHI
TE,44,"Moeaki, Tony",ACT,REC,3,YDS,58,AVG,19.3,TDS,1,CHI
P,16,"O'Donnell, Pat",ACT,PUNTS,70,AVG,44.2,LNG,72,IN 20,28,CHI
RB,32,"Perry, Senorise",ACT,CAR,--,YDS,--,AVG,--,TDS,--,CHI
WR,15,"Peterson, Darrin",ACT,REC,--,YDS,--,AVG,--,TDS,--,CHI
CB,25,"Peterson, Kevin",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
CB,21,"Porter, Tracy",ACT,TCKL,35,SCK,0,FF,1,INT,1,CHI
SS,31,"Prosinski, Chris",ACT,TCKL,31,SCK,1,FF,1,INT,--,CHI
LB,47,"Robertson-Harris, Roy",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
RB,35,"Rodgers, Jacquizz",ACT,CAR,14,YDS,41,AVG,2.9,TDS,0,CHI
CB,29,"Ross, Joel",ACT,TCKL,--,SCK,--,FF,--,INT,--,CHI
WR,19,"Royal, Eddie",ACT,REC,37,YDS,238,AVG,6.4,TDS,1,CHI
LS,48,"Scales, Patrick",ACT,G,5,GS,0,,,,,CHI
TE,87,"Scruggs, Greg",ACT,REC,--,YDS,--,AVG,--,TDS,--,CHI
QB,8,"Shaw, Connor",ACT,TDS,--,INT,--,YDS,--,RTG,--,CHI
OG,63,"Silatolu, Amini",ACT,G,9,GS,3,,,,,CHI
TE,84,"Sinclair, Gannon",ACT,REC,--,YDS,--,AVG,--,TDS,--,CHI
G,64,"Smith, Shelley",ACT,G,0,GS,0,,,,,CHI
DE,93,"Sutton, Will",ACT,TCKL,23,SCK,0,FF,0,INT,--,CHI
WR,14,"Thompson, Deonte",ACT,REC,2,YDS,81,AVG,40.5,TDS,0,CHI
ILB,53,"Timu, John",ACT,TCKL,24,SCK,0,FF,0,INT,--,CHI
LB,59,"Trevathan, Danny",ACT,TCKL,109,SCK,0,FF,0,INT,2,CHI
DE,98,"Unrein, Mitch",ACT,TCKL,19,SCK,1,FF,0,INT,0,CHI
OT,64,"Wallace, Martin",ACT,G,--,GS,--,,,,,CHI
DE,90,"Washington, Cornelius",ACT,TCKL,0,SCK,--,FF,--,INT,--,CHI
OL,78,"Weaver, Jason",ACT,G,--,GS,--,,,,,CHI
WR,13,"White, Kevin",ACT,REC,--,YDS,--,AVG,--,TDS,--,CHI
OG,65,"Whitehair, Cody",ACT,G,--,GS,--,,,,,CHI
T,65,"Williams, Garry",ACT,G,--,GS,--,,,,,CHI
DT,79,"Williams, Terry",ACT,TCKL,0,SCK,--,FF,--,INT,--,CHI
WR,10,"Wilson, Marquess",ACT,REC,28,YDS,464,AVG,16.6,TDS,1,CHI
FB,36,"Young, Darrel",ACT,CAR,6,YDS,10,AVG,1.7,TDS,0,CHI
OLB,97,"Young, Willie",ACT,TCKL,30,SCK,6.5,FF,0,INT,1,CHI
RB,21,"Abdullah, Ameer",ACT,CAR,143,YDS,597,AVG,4.2,TDS,2,DET
DE,94,"Ansah, Ezekiel",ACT,TCKL,47,SCK,14.5,FF,4,INT,--,DET
LB,40,"Ariguzo, Chi Chi",ACT,TCKL,--,SCK,--,FF,--,INT,--,DET
DB,41,"Bademosi, Johnson",ACT,TCKL,27,SCK,0,FF,0,INT,--,DET
CB,38,"Barnes, Adairius",ACT,TCKL,--,SCK,--,FF,--,INT,--,DET
PR,2,"Bell, Devon",ACT,REC,--,YDS,--,AVG,--,TDS,--,DET
WR,16,"Billingsley, Jace",ACT,REC,--,YDS,--,AVG,--,TDS,--,DET
WR,81,"Boldin, Anquan",ACT,REC,69,YDS,789,AVG,11.4,TDS,4,DET
LB,47,"Bostic, Jon",ACT,TCKL,2,SCK,0,FF,0,INT,0,DET
FB,46,"Burton, Michael",ACT,CAR,4,YDS,2,AVG,0.5,TDS,0,DET
DB,31,"Bush, Rafael",ACT,TCKL,2,SCK,0,FF,0,INT,--,DET
CB,29,"Butler, Crezdon",ACT,TCKL,3,SCK,0,FF,0,INT,0,DET
OLB,57,"Bynes, Josh",ACT,TCKL,82,SCK,0.5,FF,1,INT,--,DET
WR,17,"Caldwell, Andre",RES,REC,10,YDS,72,AVG,7.2,TDS,2,DET
SS,26,"Carey, Don",ACT,TCKL,21,SCK,0,FF,0,INT,--,DET
CB,33,"Carter, Alex",ACT,TCKL,--,SCK,--,FF,--,INT,--,DET
TE,81,"Charles, Orson",ACT,REC,--,YDS,--,AVG,--,TDS,--,DET
DT,96,"Charles, Stefan",ACT,TCKL,13,SCK,1,FF,1,INT,--,DET
DE,51,"Copeland, Brandon",ACT,TCKL,14,SCK,0.5,FF,0,INT,--,DET
OG,66,"Dahl, Joe",ACT,G,--,GS,--,,,,,DET
WR,80,"Davis, Quinshad",ACT,REC,--,YDS,--,AVG,--,TDS,--,DET
OT,68,"Decker, Taylor",ACT,G,--,GS,--,,,,,DET
CB,28,"Diggs, Quandre",ACT,TCKL,38,SCK,0,FF,1,INT,--,DET
TE,85,"Ebron, Eric",ACT,REC,47,YDS,537,AVG,11.4,TDS,5,DET
OG,62,"Farris, Chase",ACT,G,--,GS,--,,,,,DET
CB,35,"McCray, Demetrius",ACT,TCKL,25,SCK,0,FF,0,INT,--,JAX
DT,97,"Miller, Roy",ACT,TCKL,40,SCK,4,FF,1,INT,--,JAX
K,2,"Myers, Jason",ACT,FGA,30,FGM,26,PCT,86.7,LNG,58,JAX
DE,91,"Ngakoue, Yannick",ACT,TCKL,--,SCK,--,FF,--,INT,--,JAX
P,3,"Nortman, Brad",ACT,PUNTS,70,AVG,45.4,LNG,65,IN 20,20,JAX
DE,75,"Odrick, Jared",ACT,TCKL,29,SCK,5.5,FF,1,INT,--,JAX
OL,77,"Omameh, Patrick",ACT,G,14,GS,9,,,,,JAX
OT,78,"Parnell, Jermey",ACT,G,15,GS,15,,,,,JAX
OLB,53,"Porter, Sean",ACT,TCKL,--,SCK,--,FF,--,INT,--,JAX
MLB,51,"Posluszny, Paul",ACT,TCKL,133,SCK,1,FF,0,INT,3,JAX
OLB,52,"Pullard, Hayes",ACT,TCKL,24,SCK,0,FF,0,INT,--,JAX
P,4,"Quigley, Ryan",ACT,PUNTS,75,AVG,43.8,LNG,68,IN 20,27,JAX
CB,20,"Ramsey, Jalen",ACT,TCKL,--,SCK,--,FF,--,INT,--,JAX
G,64,"Reed, Christopher",ACT,G,--,GS,--,,,,,JAX
WR,15,"Robinson, Allen",ACT,REC,80,YDS,1400.0,AVG,17.5,TDS,14,JAX
RB,16,"Robinson, Denard",ACT,CAR,67,YDS,266,AVG,4,TDS,1,JAX
WR,19,"Robinson, Jamal",ACT,REC,--,YDS,--,AVG,--,TDS,--,JAX
SS,23,"Sample, James",ACT,TCKL,15,SCK,0,FF,0,INT,--,JAX
OG,69,"Shatley, Tyler",ACT,G,13,GS,0,,,,,JAX
OLB,55,"Skuta, Dan",ACT,TCKL,40,SCK,1.5,FF,1,INT,--,JAX
OT,79,"Slater, Pearce",ACT,G,--,GS,--,,,,,JAX
DE,98,"Smith, Chris",ACT,TCKL,10,SCK,0.5,FF,0,INT,--,JAX
OLB,50,"Smith, Telvin",ACT,TCKL,128,SCK,2.5,FF,2,INT,1,JAX
TE,87,"Sterling, Neal",ACT,REC,--,YDS,--,AVG,--,TDS,--,JAX
TE,80,"Thomas, Julius",ACT,REC,46,YDS,455,AVG,9.9,TDS,5,JAX
DB,25,"Thompson, Peyton",ACT,TCKL,13,SCK,0.5,FF,0,INT,--,JAX
LS,46,"Tinker, Carson",ACT,G,16,GS,0,,,,,JAX
MLB,58,"Tripp, Jordie",ACT,TCKL,14,SCK,0,FF,0,INT,--,JAX
WR,81,"Walters, Bryan",ACT,REC,32,YDS,368,AVG,11.5,TDS,1,JAX
WR,12,"Washington, Tony",ACT,REC,--,YDS,--,AVG,--,TDS,--,JAX
T,72,"Wells, Josh",ACT,G,--,GS,--,,,,,JAX
DE,45,"Werner, Bjoern",ACT,TCKL,13,SCK,0,FF,0,INT,--,JAX
DB,47,"Wilson, Jarrod",ACT,TCKL,--,SCK,--,FF,--,INT,--,JAX
QB,6,"Wittek, Max",ACT,TDS,--,INT,--,YDS,--,RTG,--,JAX
DB,42,"Wolff, Earl",ACT,TCKL,--,SCK,--,FF,--,INT,--,JAX
DE,66,"Woodard, Jonathan",ACT,TCKL,--,SCK,--,FF,--,INT,--,JAX
WR,14,"Wynn, Shane",ACT,REC,--,YDS,--,AVG,--,TDS,--,JAX
RB,24,"Yeldon, T.J.",ACT,CAR,182,YDS,740,AVG,4.1,TDS,2,JAX
DE,68,"Abdesmad, Mehdi",ACT,TCKL,--,SCK,--,FF,--,INT,--,TEN
RB,26,"Andrews, Antonio",ACT,CAR,143,YDS,520,AVG,3.6,TDS,3,TEN
OLB,51,"Bass, David",ACT,TCKL,36,SCK,1.5,FF,0,INT,1,TEN
OT,76,"Bell, Byron",RES,G,16,GS,16,,,,,TEN
RB,40,"Bergen, Sam",ACT,CAR,--,YDS,--,AVG,--,TDS,--,TEN
DE,95,"Blackson, Angelo",ACT,TCKL,15,SCK,2.5,FF,1,INT,--,TEN
DB,47,"Blake, Antwon",ACT,TCKL,76,SCK,1,FF,1,INT,2,TEN
LS,48,"Brinkley, Beau",ACT,G,16,GS,0,,,,,TEN
SS,42,"Brutus, Lamarcus",ACT,TCKL,--,SCK,--,FF,--,INT,--,TEN
SAF,20,"Byard, Kevin",ACT,TCKL,--,SCK,--,FF,--,INT,--,TEN
G,62,"Campbell, William",ACT,G,--,GS,--,,,,,TEN
DE,99,"Casey, Jurrell",ACT,TCKL,54,SCK,7,FF,0,INT,--,TEN
QB,16,"Cassel, Matt",ACT,TDS,5,INT,7,YDS,1276.0,RTG,70.6,TEN
RB,23,"Cobb, David",ACT,CAR,52,YDS,146,AVG,2.8,TDS,1,TEN
OT,78,"Conklin, Jack",ACT,G,--,GS,--,,,,,TEN
CB,24,"Cox, Perrish",ACT,TCKL,30,SCK,0,FF,0,INT,1,TEN
TE,84,"Cunningham, Jerome",ACT,REC,8,YDS,59,AVG,7.4,TDS,0,TEN
LB,93,"Dodd, Kevin",ACT,TCKL,--,SCK,--,FF,--,INT,--,TEN
WR,83,"Douglas, Harry",ACT,REC,36,YDS,411,AVG,11.4,TDS,2,TEN
TE,49,"Ellis, Alex",ACT,REC,--,YDS,--,AVG,--,TDS,--,TEN
TE,80,"Fasano, Anthony",ACT,REC,26,YDS,289,AVG,11.1,TDS,2,TEN
RB,32,"Fluellen, David",ACT,CAR,--,YDS,--,AVG,--,TDS,--,TEN
WR,85,"Foster, Donte",ACT,REC,--,YDS,--,AVG,--,TDS,--,TEN
FB,45,"Fowler, Jalston",ACT,CAR,7,YDS,13,AVG,1.9,TDS,1,TEN
C,69,"Gallik, Andy",ACT,G,12,GS,8,,,,,TEN
LB,58,"Grant, Curtis",ACT,TCKL,--,SCK,--,FF,--,INT,--,TEN
RB,2,"Henry, Derrick",ACT,CAR,--,YDS,--,AVG,--,TDS,--,TEN
LB,49,"Herrera, Amarlo",ACT,TCKL,0,SCK,--,FF,--,INT,--,TEN
WR,87,"Horn, Reece",ACT,REC,--,YDS,--,AVG,--,TDS,--,TEN
SS,28,"Huff, Marqueston",ACT,TCKL,15,SCK,0,FF,0,INT,--,TEN
WR,15,"Hunter, Justin",ACT,REC,22,YDS,264,AVG,12,TDS,1,TEN
WR,81,"Johnson, Andre",ACT,REC,41,YDS,503,AVG,12.3,TDS,4,TEN
NT,94,"Johnson, Austin",ACT,TCKL,--,SCK,--,FF,--,INT,--,TEN
