
467798,Jose Tabata,OF,PIT,Pittsburgh Pirates,R,R,1988,49082,tabatjo01,Jose Tabata,1099004,Jose Tabata,LF,29469,Jose Tabata,LF,2411,Jose Tabata,tabatjo01,8647,Jose Tabata,RF,tabaj002,Jose Tabata,6/9/2010,8647,Jose Tabata,RF/LF,
600526,Jose Torres,P,SD,San Diego Padres,L,L,1993,69323,,,2210105,Jose Torres,RP,34847,Jose Torres,RP,sa597250,Jose Torres,,,,,,,2/2/2222,,,,
570632,Jose Urena,P,MIA,Miami Marlins,R,R,1991,66311,urenajo01,Jose Urena,2053483,Jose Urena,RP,33107,Jose Urena,RP,11589,Jose Urena,,9931,Jose Urena,P,urenj001,Jose Urena,4/14/2015,9931,Jose Urena,SP,
451990,Jose Valdez,P,HOU,Houston Astros,R,R,1983,44083,valdejo01,Jose Valdez,1604395,Jose Valdez,RP,29468,Jose Valdez,RP,3217,Jose Valdez,valdejo01,8905,Jose Valdez,P,valdj001,Jose Valdez,4/17/2011,8905,Jose Valdez,RP,
572308,Jose Valdez,P,LAA,Los Angeles Angels,R,R,1990,66604,valdejo03,Jose Valdez,2107834,Jose Valdez,RP,33109,Jose Valdez,RP,14470,Jose Valdez,,10035,Jose Valdez,P,valdj003,Jose Valdez,7/31/2015,10035,Jose Valdez,RP,RP2
407878,Jose Valverde,P,SD,San Diego Padres,R,R,1978,31436,valvejo01,Jose Valverde,284649,Jose Valverde,RP,5504,Jose Valverde,RP,1726,Jose Valverde,valvejo01,7151,Jose Valverde,P,valvj001,Jose Valverde,6/1/2003,7151,Jose Valverde,RP,
407842,Jose Veras,P,ATL,Atlanta Braves,R,R,1980,44239,verasjo01,Jose Veras,284651,Jose Veras,RP,28498,Jose Veras,RP,2063,Jose Veras,verasjo01,7799,Jose Veras,P,veraj001,Jose Veras,8/5/2006,7799,Jose Veras,RP,
571572,Joseph Colon,P,CLE,Cleveland Indians,R,R,1990,59624,,,,,,,,,4920,Joseph Colon,,,,,,,2/2/2222,,,,
277417,Josh Beckett,P,LAD,Los Angeles Dodgers,R,R,1980,489,beckejo02,Josh Beckett,174887,Josh Beckett,SP,4242,Josh Beckett,SP,510,Josh Beckett,beckejo02,6403,Josh Beckett,P,beckj002,Josh Beckett,9/4/2001,6403,Josh Beckett,SP,
458679,Josh Bell,3B,LAD,Los Angeles Dodgers,S,R,1986,47065,belljo01,Josh Bell,1208691,Josh Bell,3B,29634,Josh Bell,3B,13145,Josh Bell,belljo01,,,,bellj004,Josh Bell,7/1/2010,,,,
605137,Josh Bell,1B,PIT,Pittsburgh Pirates,S,R,1992,70775,,,1940495,Josh Bell,1B,32517,Josh Bell,1B,13145,Josh Bell,,9883,Josh Bell,RF,,,2/2/2222,9883,Josh Bell,RF,
518567,Josh Collmenter,P,ARI,Arizona Diamondbacks,R,R,1986,55734,collmjo01,Josh Collmenter,1784689,Josh Collmenter,RP,31090,Josh Collmenter,RP,7312,Josh Collmenter,collmjo01,8904,Josh Collmenter,P,collj001,Josh Collmenter,4/17/2011,8904,Josh Collmenter,SP,
518626,Josh Donaldson,3B,TOR,Toronto Blue Jays,R,R,1985,56185,donaljo02,Josh Donaldson,1493883,Josh Donaldson,3B,29563,Josh Donaldson,3B,5038,Josh Donaldson,donaljo02,8723,Josh Donaldson,3B,donaj001,Josh Donaldson,4/30/2010,8723,Josh Donaldson,3B,3B1
572831,Josh Edgin,P,NYM,New York Mets,R,L,1986,66639,edginjo01,Josh Edgin,1953528,Josh Edgin,RP,32198,Josh Edgin,RP,10796,Josh Edgin,edginjo01,9235,Josh Edgin,P,edgij001,Josh Edgin,7/13/2012,9235,Josh Edgin,RP,RP7
435222,Josh Fields,3B,PIT,Pittsburgh Pirates,R,R,1982,45415,fieldjo02,Josh Fields,541101,Josh Fields,3B,28614,Josh Fields,3B,7490,Josh Fields,fieldjo02,,,,fielj001,Josh Fields,9/13/2006,,,,
451661,Josh Fields,P,LAD,Los Angeles Dodgers,R,R,1985,59166,fieldjo03,Josh Fields,1663430,Josh Fields,RP,30213,Josh Fields,RP,5070,Josh Fields,fieldjo03,9357,Josh Fields,P,fielj002,Josh Fields,4/2/2013,9357,Josh Fields,RP,RP7
285078,Josh Hamilton,LF,TEX,Texas Rangers,L,L,1981,31647,hamiljo03,Josh Hamilton,174916,Josh Hamilton,LF,4652,Josh Hamilton,LF,1875,Josh Hamilton,hamiljo03,6679,Josh Hamilton,LF,hamij003,Josh Hamilton,4/2/2007,6679,Josh Hamilton,LF/RF,
543281,Josh Harrison,2B,PIT,Pittsburgh Pirates,R,R,1987,57951,harrijo05,Josh Harrison,1670494,Josh Harrison,2B,30934,Josh Harrison,2B,8202,Josh Harrison,harrijo05,8950,Josh Harrison,2B,harrj002,Josh Harrison,5/31/2011,8950,Josh Harrison,2B/3B,2B1
435178,Josh Johnson,P,SD,San Diego Padres,L,R,1984,45545,johnsjo09,Josh Johnson,546234,Josh Johnson,SP,6435,Josh Johnson,SP,4567,Josh Johnson,johnsjo09,7669,Josh Johnson,P,johnj009,Josh Johnson,9/10/2005,7669,Josh Johnson,SP,
448337,Josh Kinney,P,SEA,Seattle Mariners,R,R,1979,37983,kinnejo01,Josh Kinney,1113312,Josh Kinney,RP,28506,Josh Kinney,RP,3638,Josh Kinney,kinnejo01,7806,Josh Kinney,P,kinnj001,Josh Kinney,7/3/2006,7806,Josh Kinney,RP,
458676,Josh Lindblom,P,PIT,Pittsburgh Pirates,R,R,1987,58386,lindbjo01,Josh Lindblom,1667061,Josh Lindblom,SP,30585,Josh Lindblom,SP,7882,Josh Lindblom,lindbjo01,8428,Josh Lindblom,P,lindj004,Josh Lindblom,6/1/2011,8428,Josh Lindblom,SP/RP,
518961,Josh Lueke,P,TB,Tampa Bay Rays,R,R,1984,55992,luekejo01,Josh Lueke,1757683,Josh Lueke,RP,30980,Josh Lueke,RP,5722,Josh Lueke,luekejo01,8896,Josh Lueke,P,luekj001,Josh Lueke,4/3/2011,8896,Josh Lueke,RP,
607294,Josh Martin,P,SD,San Diego Padres,R,R,1989,70967,,,2211469,Josh Martin,RP,34881,Josh Martin,RP,sa599246,Josh Martin,,,,,,,2/2/2222,,,,
592612,Josh Osich,P,SF,San Francisco Giants,L,L,1988,68643,osichjo01,Josh Osich,2042093,Josh Osich,RP,32665,Josh Osich,RP,11528,Josh Osich,,10021,Josh Osich,P,osicj001,Josh Osich,7/3/2015,10021,Josh Osich,RP,
489189,Josh Outman,P,ATL,Atlanta Braves,L,L,1984,46496,outmajo01,Josh Outman,1447030,Josh Outman,RP,29251,Josh Outman,RP,4004,Josh Outman,outmajo01,8371,Josh Outman,P,outmj001,Josh Outman,9/2/2008,8371,Josh Outman,RP,
572033,Josh Phegley,C,OAK,Oakland Athletics,R,R,1988,60649,phegljo01,Josh Phegley,1732763,Josh Phegley,C,30600,Josh Phegley,C,9308,Josh Phegley,phegljo01,9452,Josh Phegley,C,phegj001,Josh Phegley,7/5/2013,9452,Josh Phegley,C,
572389,Josh Prince,CF,MIL,Milwaukee Brewers,R,R,1988,60148,princjo01,Josh Prince,1740993,Josh Prince,SS,30660,Josh Prince,LF,6746,Josh Prince,princjo01,9362,Josh Prince,OF,prinj001,Josh Prince,4/6/2013,9362,Josh Prince,CF,
502051,Josh Ravin,P,LAD,Los Angeles Dodgers,R,R,1988,50104,ravinjo01,Josh Ravin,2027389,Josh Ravin,RP,32604,Josh Ravin,RP,2951,Josh Ravin,,9984,Josh Ravin,P,ravij001,Josh Ravin,6/2/2015,9984,Josh Ravin,RP,RP9
502210,Josh Reddick,RF,LAD,Los Angeles Dodgers,L,R,1987,56609,reddijo01,Josh Reddick,1662780,Josh Reddick,RF,30195,Josh Reddick,RF,3892,Josh Reddick,reddijo01,8544,Josh Reddick,RF,reddj001,Josh Reddick,7/31/2009,8544,Josh Reddick,RF,RF1
502158,Josh Roenicke,P,MIN,Minnesota Twins,R,R,1982,50158,roenijo01,Josh Roenicke,1499974,Josh Roenicke,RP,29268,Josh Roenicke,RP,3241,Josh Roenicke,roenijo01,8382,Josh Roenicke,P,roenj001,Josh Roenicke,9/13/2008,8382,Josh Roenicke,RP,
592710,Josh Rutledge,3B,BOS,Boston Red Sox,R,R,1989,67105,rutlejo01,Josh Rutledge,1947835,Josh Rutledge,3B,32144,Josh Rutledge,3B,11167,Josh Rutledge,rutlejo01,9237,Josh Rutledge,2B,rutlj001,Josh Rutledge,7/13/2012,9237,Josh Rutledge,2B/3B,
543744,Josh Satin,1B,NYM,New York Mets,R,R,1984,58632,satinjo01,Josh Satin,1807486,Josh Satin,1B,31297,Josh Satin,1B,6788,Josh Satin,satinjo01,9044,Josh Satin,1B,satij001,Josh Satin,9/4/2011,9044,Josh Satin,1B,
595001,Josh Smith,P,CIN,Cincinnati Reds,R,R,1987,67875,smithjo07,Josh Smith,2169869,Josh Smith,RP,34719,Josh Smith,RP,10946,Josh Smith,,9928,Josh Smith,P,smitj004,Josh Smith,6/23/2015,9928,Josh Smith,SP,RP1
519294,Josh Smoker,P,NYM,New York Mets,L,L,1988,57550,,,1539226,Josh Smoker,RP,29651,Josh Smoker,RP,sa389911,Josh Smoker,,10351,Josh Smoker,P,,,2/2/2222,10351,Josh Smoker,RP,
543805,Josh Spence,P,NYY,New York Yankees,L,L,1988,65991,spencjo01,Josh Spence,1841389,Josh Spence,RP,31817,Josh Spence,RP,11260,Josh Spence,spencjo01,8973,Josh Spence,P,spenj001,Josh Spence,6/24/2011,8973,Josh Spence,RP,
502139,Josh Stinson,P,PIT,Pittsburgh Pirates,R,R,1988,50146,stinsjo01,Josh Stinson,1741013,Josh Stinson,RP,30614,Josh Stinson,RP,3219,Josh Stinson,stinsjo01,9043,Josh Stinson,P,stinj001,Josh Stinson,9/2/2011,9043,Josh Stinson,RP/SP,
489365,Josh Thole,C,TOR,Toronto Blue Jays,L,R,1986,46730,tholejo01,Josh Thole,1661439,Josh Thole,C,30188,Josh Thole,C,9689,Josh Thole,tholejo01,8569,Josh Thole,C,tholj001,Josh Thole,9/3/2009,8569,Josh Thole,C,C2
458708,Josh Tomlin,P,CLE,Cleveland Indians,R,R,1984,52032,tomlijo01,Josh Tomlin,1758835,Josh Tomlin,SP,30944,Josh Tomlin,SP,9388,Josh Tomlin,tomlijo01,8769,Josh Tomlin,P,tomlj001,Josh Tomlin,7/27/2010,8769,Josh Tomlin,SP,SP3
519388,Josh Vitters,OF,CHC,Chicago Cubs,R,R,1989,57576,vittejo01,Josh Vitters,1232134,Josh Vitters,3B,29978,Josh Vitters,LF,4623,Josh Vitters,vittejo01,8679,Josh Vitters,3B,vittj001,Josh Vitters,8/5/2012,8679,Josh Vitters,3B,
476205,Josh Wall,P,PIT,Pittsburgh Pirates,R,R,1987,49044,walljo02,Josh Wall,1915317,Josh Wall,RP,32039,Josh Wall,RP,4436,Josh Wall,walljo02,9239,Josh Wall,P,wallj002,Josh Wall,7/22/2012,9239,Josh Wall,RP,
425545,Josh Willingham,OF,KC,Kansas City Royals,R,R,1979,31494,willijo03,Josh Willingham,383458,Josh Willingham,LF,6024,Josh Willingham,LF,2103,Josh Willingham,willijo03,7373,Josh Willingham,LF,willj004,Josh Willingham,7/6/2004,7373,Josh Willingham,LF,
425543,Josh Wilson,2B,DET,Detroit Tigers,R,R,1981,31495,wilsojo03,Josh Wilson,292457,Josh Wilson,3B,6429,Josh Wilson,3B,2102,Josh Wilson,wilsojo03,7663,Josh Wilson,2B,wilsj003,Josh Wilson,9/7/2005,7663,Josh Wilson,2B/3B,
473646,Josh Zeid,P,DET,Detroit Tigers,R,R,1987,59195,zeidjo01,Josh Zeid,2039176,Josh Zeid,RP,31767,Josh Zeid,RP,6527,Josh Zeid,zeidjo01,9475,Josh Zeid,P,zeidj001,Josh Zeid,7/30/2013,9475,Josh Zeid,RP,
500887,Josmil Pinto,C,MIL,Milwaukee Brewers,R,R,1989,51667,pintojo01,Josmil Pinto,1961512,Josmil Pinto,C,31851,Josmil Pinto,C,6806,Josmil Pinto,pintojo01,9505,Josmil Pinto,C,pintj001,Josmil Pinto,9/1/2013,9505,Josmil Pinto,C,
547888,Masahiro Tanaka,P,NYY,New York Yankees,R,R,1988,59473,tanakma01,Masahiro Tanaka,2114443,Masahiro Tanaka,SP,33150,Masahiro Tanaka,SP,15764,Masahiro Tanaka,tanakma01,9642,Masahiro Tanaka,P,tanam001,Masahiro Tanaka,4/4/2014,9642,Masahiro Tanaka,SP,SP1
608691,Mason Melotakis,P,MIN,Minnesota Twins,R,L,1991,100313,,,2118847,Mason Melotakis,RP,34856,Mason Melotakis,RP,sa621016,Mason Melotakis,,,,,,,2/2/2222,,,,
592863,Mason Williams,CF,NYY,New York Yankees,L,R,1991,67152,willima10,Mason Williams,1948191,Mason Williams,CF,31848,Mason Williams,CF,11859,Mason Williams,,9601,Mason Williams,CF,willm007,Mason Williams,6/12/2015,9601,Mason Williams,CF,
451143,Mat Gamel,1B,ATL,Atlanta Braves,L,R,1985,46071,gamelma01,Mat Gamel,1098929,Mat Gamel,1B,29230,Mat Gamel,1B,4034,Mat Gamel,gamelma01,8345,Mat Gamel,1B,gamem001,Mat Gamel,9/3/2008,8345,Mat Gamel,1B/3B,
502009,Mat Latos,P,CWS,Chicago White Sox,R,R,1987,56580,latosma01,Mat Latos,1630084,Mat Latos,SP,30196,Mat Latos,SP,3815,Mat Latos,latosma01,8529,Mat Latos,P,latom001,Mat Latos,7/19/2009,8529,Mat Latos,SP,
571431,Matt Adams,1B,STL,St. Louis Cardinals,L,R,1988,59582,adamsma01,Matt Adams,1810388,Matt Adams,1B,31359,Matt Adams,1B,9393,Matt Adams,adamsma01,9100,Matt Adams,1B,adamm002,Matt Adams,5/20/2012,9100,Matt Adams,1B,1B2
458006,Matt Albers,P,CWS,Chicago White Sox,L,R,1983,31948,alberma01,Matt Albers,580567,Matt Albers,RP,28525,Matt Albers,RP,4300,Matt Albers,alberma01,7820,Matt Albers,P,albem001,Matt Albers,7/25/2006,7820,Matt Albers,RP,RP2
542882,Matt Andriese,P,TB,Tampa Bay Rays,R,R,1989,69156,andrima01,Matt Andriese,2114451,Matt Andriese,RP,32549,Matt Andriese,RP,12022,Matt Andriese,,9904,Matt Andriese,P,andrm001,Matt Andriese,4/10/2015,9904,Matt Andriese,SP/RP,SP5
598264,Matt Barnes,P,BOS,Boston Red Sox,R,R,1990,70758,barnema01,Matt Barnes,1947821,Matt Barnes,RP,32147,Matt Barnes,RP,12863,Matt Barnes,barnema01,9333,Matt Barnes,P,barnm001,Matt Barnes,9/9/2014,9333,Matt Barnes,RP,RP4
279571,Matt Belisle,P,WSH,Washington Nationals,R,R,1980,31338,belisma01,Matt Belisle,174984,Matt Belisle,RP,5829,Matt Belisle,RP,1837,Matt Belisle,belisma01,7240,Matt Belisle,P,belim001,Matt Belisle,9/7/2003,7240,Matt Belisle,RP,RP6
621199,Matt Bowman,P,STL,St. Louis Cardinals,R,R,1991,100544,,,2166519,Matt Bowman,RP,33685,Matt Bowman,RP,13528,Matt Bowman,,10246,Matt Bowman,P,,,4/6/2016,10246,Matt Bowman,RP,RP2
571510,Matt Boyd,P,DET,Detroit Tigers,L,L,1991,102011,boydma01,Matt Boyd,2173411,Matt Boyd,SP,34401,Matt Boyd,SP,15440,Matt Boyd,,10011,Matt Boyd,P,boydm001,Matt Boyd,6/27/2015,10011,Matt Boyd,SP,SP3
456713,Matt Bush,P,TEX,Texas Rangers,R,R,1986,47181,,,547421,Matt Bush,RP,30074,Matt Bush,RP,1246,Matt Bush,,8692,Matt Bush,P,,,5/13/2016,8692,Matt Bush,RP,RP6
430912,Matt Cain,P,SF,San Francisco Giants,R,R,1984,31476,cainma01,Matt Cain,479027,Matt Cain,SP,6202,Matt Cain,SP,4732,Matt Cain,cainma01,7495,Matt Cain,P,cainm001,Matt Cain,8/29/2005,7495,Matt Cain,SP,SP5
448165,Matt Capps,P,ATL,Atlanta Braves,R,R,1983,45624,cappsma01,Matt Capps,566068,Matt Capps,RP,6450,Matt Capps,RP,4788,Matt Capps,cappsma01,7679,Matt Capps,P,cappm001,Matt Capps,9/16/2005,7679,Matt Capps,RP,
572761,Matt Carpenter,3B,STL,St. Louis Cardinals,L,R,1985,60187,carpema01,Matt Carpenter,1794765,Matt Carpenter,3B,31015,Matt Carpenter,3B,8090,Matt Carpenter,carpema01,8953,Matt Carpenter,3B,carpm002,Matt Carpenter,6/4/2011,8953,Matt Carpenter,3B,2B1
454998,Matt Carson,RF,CLE,Cleveland Indians,R,R,1981,33584,carsoma01,Matt Carson,1226046,Matt Carson,RF,29464,Matt Carson,RF,4748,Matt Carson,carsoma01,8602,Matt Carson,OF,carsm001,Matt Carson,9/18/2009,8602,Matt Carson,RF/LF,
518558,Matt Clark,1B,CHC,Chicago Cubs,L,R,1986,58151,clarkma02,Matt Clark,1665381,Matt Clark,1B,31281,Matt Clark,1B,8793,Matthew Clark,clarkma02,9832,Matt Clark,1B,clarm003,Matt Clark,9/2/2014,9832,Matt Clark,1B/LF,
457935,Matt Daley,P,NYY,New York Yankees,R,R,1982,47294,daleyma01,Matt Daley,1602587,Matt Daley,RP,29755,Matt Daley,RP,7952,Matt Daley,daleyma01,8454,Matt Daley,P,dalem002,Matt Daley,4/25/2009,8454,Matt Daley,RP,
571602,Matt Davidson,3B,CWS,Chicago White Sox,R,R,1991,60958,davidma02,Matt Davidson,1803183,Matt Davidson,3B,31145,Matt Davidson,3B,7226,Matt Davidson,davidma02,9337,Matt Davidson,3B,davim005,Matt Davidson,8/11/2013,9337,Matt Davidson,3B,
544925,Matt den Dekker,CF,WSH,Washington Nationals,L,L,1987,66001,dendema01,Matt den Dekker,1804069,Matt den Dekker,LF,31193,Matt den Dekker,CF,11385,Matt den Dekker,dendema01,9504,Matt den Dekker,LF,dendm001,Matt den Dekker,8/29/2013,9504,Matt den Dekker,LF/CF,
518625,Matt Dominguez,3B,TOR,Toronto Blue Jays,R,R,1989,57705,dominma01,Matt Dominguez,1623767,Matt Dominguez,3B,29963,Matt Dominguez,3B,4903,Matt Dominguez,dominma01,8683,Matt Dominguez,3B,domim001,Matt Dominguez,9/6/2011,8683,Matt Dominguez,3B,
622110,Matt Duffy,3B,TB,Tampa Bay Rays,R,R,1991,100736,duffyma01,Matt Duffy,2120665,Matt Duffy,3B,33453,Matt Duffy,3B,13836,Matt Duffy,duffyma01,9775,Matt Duffy,3B,duffm002,Matt Duffy,8/1/2014,9775,Matt Duffy,3B/2B,SS3
592274,Matt Duffy,3B,TEX,Texas Rangers,R,R,1989,69245,duffyma02,Matt Duffy,2120682,Matthew Duffy,SS,33680,Matt Duffy,3B,12181,Matt Duffy,,10090,Matt Duffy,3B,duffm003,Matt Duffy,9/16/2015,10090,Matt Duffy,3B/1B,
490063,Matt Garza,P,MIL,Milwaukee Brewers,R,R,1983,49349,garzama01,Matt Garza,1098892,Matt Garza,SP,28528,Matt Garza,SP,3340,Matt Garza,garzama01,7823,Matt Garza,P,garzm001,Matt Garza,8/11/2006,7823,Matt Garza,SP,SP3
594840,Matt Grace,P,WSH,Washington Nationals,L,L,1988,67764,gracema02,Matt Grace,2159738,Matt Grace,RP,33641,Matt Grace,RP,11449,Matt Grace,,9941,Matt Grace,P,gracm003,Matt Grace,4/22/2015,9941,Matt Grace,RP,
407825,Matt Guerrier,P,MIN,Minnesota Twins,R,R,1978,31551,guerrma02,Matt Guerrier,181983,Matt Guerrier,RP,5998,Matt Guerrier,RP,2061,Matt Guerrier,guerrma02,7355,Matt Guerrier,P,guerm001,Matt Guerrier,6/17/2004,7355,Matt Guerrier,RP,
518755,Matt Hague,1B,TOR,Toronto Blue Jays,R,R,1985,57930,haguema01,Matt Hague,1808385,Matt Hague,1B,31323,Matt Hague,1B,7772,Matt Hague,haguema01,9137,Matt Hague,1B,hagum001,Matt Hague,4/7/2012,9137,Matt Hague,1B,
457448,Matt Harrison,P,PHI,Philadelphia Phillies,L,L,1985,47870,harrima01,Matt Harrison,1208715,Matt Harrison,SP,28965,Matt Harrison,SP,5551,Matt Harrison,harrima01,8182,Matt Harrison,P,harrm001,Matt Harrison,7/8/2008,8182,Matt Harrison,SP/RP,
518774,Matt Harvey,P,NYM,New York Mets,R,R,1989,68391,harvema01,Matt Harvey,1765811,Matt (DL) Harvey,SP,31214,Matt Harvey,SP,11713,Matt Harvey,harvema01,9245,Matt Harvey,P,harvm001,Matt Harvey,7/26/2012,9245,Matt Harvey,SP,
407812,Matt Holliday,LF,STL,St. Louis Cardinals,R,R,1980,37052,hollima01,Matt Holliday,181555,Matt Holliday,LF,5940,Matt Holliday,LF,1873,Matt Holliday,hollima01,7311,Matt Holliday,LF,hollm001,Matt Holliday,4/16/2004,7311,Matt Holliday,LF/1B,LF1
459964,Matt Joyce,RF,PIT,Pittsburgh Pirates,L,R,1984,47952,joycema01,Matthew Joyce,1208719,Matt Joyce,RF,29124,Matt Joyce,RF,3353,Matt Joyce,joycema01,8239,Matt Joyce,RF,joycm001,Matthew Joyce,5/5/2008,8239,Matt Joyce,LF/RF,LF2
461314,Matt Kemp,LF,ATL,Atlanta Braves,R,R,1984,45436,kempma01,Matt Kemp,549974,Matt Kemp,LF,28476,Matt Kemp,LF,5631,Matt Kemp,kempma01,7780,Matt Kemp,RF,kempm001,Matt Kemp,5/28/2006,7780,Matt Kemp,RF/CF,LF1
571863,Matt Koch,P,ARI,Arizona Diamondbacks,L,R,1990,99961,,,2210230,Matt Koch,RP,34849,Matt Koch,RP,sa503235,Matt Koch,,,,,,,2/2/2222,,,,
466320,Melky Cabrera,LF,CWS,Chicago White Sox,S,L,1984,45397,cabreme01,Melky Cabrera,547679,Melky Cabrera,LF,6347,Melky Cabrera,LF,4022,Melky Cabrera,cabreme01,7595,Melky Cabrera,LF,cabrm002,Melky Cabrera,7/7/2005,7595,Melky Cabrera,LF,LF1
444859,Melky Mesa,CF,KC,Kansas City Royals,R,R,1987,52280,mesame01,Melky Mesa,1670557,Melky Mesa,RF,31022,Melky Mesa,RF,447,Melky Mesa,mesame01,9308,Melky Mesa,OF,mesam001,Melky Mesa,9/22/2012,9308,Melky Mesa,CF,
542235,Melvin Mercedes,P,DET,Detroit Tigers,R,R,1990,59095,merceme01,Melvin Mercedes,2027407,Melvin Mercedes,RP,32590,Melvin Mercedes,RP,10181,Melvin Mercedes,merceme01,9789,Melvin Mercedes,P,mercm001,Melvin Mercedes,8/15/2014,9789,Melvin Mercedes,RP,
425834,Melvin Upton Jr.,LF,TOR,Toronto Blue Jays,R,R,1984,45374,uptonbj01,Melvin Upton,390784,Melvin Upton,LF,5970,B.J. Upton,CF,5015,Melvin Upton Jr.,uptonbj01,7333,Melvin Upton Jr.,LF,uptob001,Melvin Upton,8/2/2004,7333,Melvin Upton Jr.,CF/LF,LF2
608672,Micah Johnson,2B,LAD,Los Angeles Dodgers,L,R,1990,100301,johnsmi04,Micah Johnson,2065092,Micah Johnson,2B,33149,Micah Johnson,2B,13809,Micah Johnson,,9560,Micah Johnson,2B,johnm006,Micah Johnson,4/6/2015,9560,Micah Johnson,2B,
452249,Micah Owings,P,SD,San Diego Padres,R,R,1982,46510,owingmi01,Micah Owings,1098982,Micah Owings,P,28660,Micah Owings,1B,4253,Micah Owings,owingmi01,7936,Micah Owings,P,owinm001,Micah Owings,4/6/2007,7936,Micah Owings,1B,
518468,Michael Blazek,P,MIL,Milwaukee Brewers,R,R,1989,55592,blazemi01,Michael Blazek,2027414,Michael Blazek,RP,32597,Michael Blazek,RP,9654,Michael Blazek,blazemi01,9408,Michael Blazek,P,blazm001,Michael Blazek,6/22/2013,9408,Michael Blazek,RP,RP6
456422,Michael Bourn,CF,ARI,Arizona Diamondbacks,L,R,1982,45394,bournmi01,Michael Bourn,548112,Michael Bourn,CF,28535,Michael Bourn,CF,6387,Michael Bourn,bournmi01,7828,Michael Bourn,CF,bourm001,Michael Bourn,7/30/2006,7828,Michael Bourn,CF,CF1
476601,Michael Bowden,P,CIN,Cincinnati Reds,R,R,1986,47099,bowdemi01,Michael Bowden,1539221,Michael Bowden,RP,29225,Michael Bowden,RP,4440,Michael Bowden,bowdemi01,8341,Michael Bowden,P,bowdm001,Michael Bowden,8/30/2008,8341,Michael Bowden,RP,
488726,Michael Brantley,LF,CLE,Cleveland Indians,L,L,1987,49264,brantmi02,Michael Brantley,1103277,Michael Brantley,LF,30043,Michael Brantley,LF,4106,Michael Brantley,brantmi02,8575,Michael Brantley,LF,branm003,Michael Brantley,9/1/2009,8575,Michael Brantley,LF/CF,
574831,Michael Choice,RF,CLE,Cleveland Indians,R,R,1989,66689,choicmi01,Michael Choice,1758971,Michael Choice,RF,31959,Michael Choice,RF,11376,Michael Choice,choicmi01,9510,Michael Choice,RF,choim001,Michael Choice,9/2/2013,9510,Michael Choice,RF,
624424,Michael Conforto,LF,NYM,New York Mets,L,R,1993,101614,confomi01,Michael Conforto,2135247,Michael Conforto,LF,33711,Michael Conforto,LF,16376,Michael Conforto,,9875,Michael Conforto,LF,confm001,Michael Conforto,7/24/2015,9875,Michael Conforto,LF,LF1
150212,Michael Cuddyer,LF,NYM,New York Mets,R,R,1979,1466,cuddymi01,Michael Cuddyer,23606,Michael Cuddyer,LF,4604,Michael Cuddyer,LF,1534,Michael Cuddyer,cuddymi01,6637,Michael Cuddyer,LF,cuddm001,Michael Cuddyer,9/23/2001,6637,Michael Cuddyer,LF/1B,
593140,Michael Feliz,P,HOU,Houston Astros,R,R,1993,67169,felizmi01,Michael Feliz,2117128,Michael Feliz,RP,33235,Michael Feliz,RP,11903,Michael Feliz,,9978,Michael Feliz,P,felim001,Michael Feliz,5/31/2015,9978,Michael Feliz,RP,RP2
605242,Michael Fulmer,P,DET,Detroit Tigers,R,R,1993,70445,,,2007003,Michael Fulmer,SP,34842,Michael Fulmer,SP,13218,Michael Fulmer,,10179,Michael Fulmer,P,,,4/29/2016,10179,Michael Fulmer,SP,SP2
283166,Michael Gonzalez,P,WSH,Washington Nationals,R,L,1978,31549,gonzami02,Mike Gonzalez,2120491,Michael Gonzalez,P,5642,Mike Gonzalez,RP,1794,Michael Gonzalez,gonzami02,7207,Michael Gonzalez,P,gonzm001,Mike Gonzalez,8/11/2003,7207,Michael Gonzalez,RP,
457779,Michael Kirkman,P,MIL,Milwaukee Brewers,L,L,1986,46291,kirkmmi01,Michael Kirkman,1725466,Michael Kirkman,RP,30571,Michael Kirkman,RP,9877,Michael Kirkman,kirkmmi01,8790,Michael Kirkman,P,kirkm001,Michael Kirkman,8/21/2010,8790,Michael Kirkman,RP,
543409,Michael Kohn,P,ATL,Atlanta Braves,R,R,1986,58357,kohnmi01,Michael Kohn,1735055,Michael Kohn,RP,30565,Michael Kohn,RP,8505,Michael Kohn,kohnmi01,8770,Michael Kohn,P,kohnm001,Michael Kohn,7/26/2010,8770,Michael Kohn,RP,
547179,Michael Lorenzen,P,CIN,Cincinnati Reds,R,R,1992,68444,lorenmi01,Michael Lorenzen,2066707,Michael Lorenzen,RP,33252,Michael Lorenzen,RP,14843,Michael Lorenzen,,9949,Michael Lorenzen,P,lorem002,Michael Lorenzen,4/29/2015,9949,Michael Lorenzen,SP,RP6
592527,Michael Mariot,P,PHI,Philadelphia Phillies,R,R,1988,67050,mariomi01,Michael Mariot,1961062,Michael Mariot,RP,32409,Michael Mariot,RP,10835,Michael Mariot,mariomi01,9669,Michael Mariot,P,marim001,Michael Mariot,4/11/2014,9669,Michael Mariot,RP,RP6
492841,Michael Martinez,2B,CLE,Cleveland Indians,S,R,1982,51242,martimi02,Michael Martinez,1670362,Michael Martinez,CF,30986,Michael Martinez,CF,7358,Michael Martinez,martimi02,8887,Michael Martinez,RF,martm003,Michael Martinez,4/3/2011,8887,Michael Martinez,2B/3B,SS3
